"Area.Abbreviation","Area.Code","Area","Item.Code","Item","Element.Code","Element","Unit","latitude","longitude","Year","Value","El_Nino_Year"
"IDN",101,"Indonesia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2003",931,FALSE
"IDN",101,"Indonesia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2004",1004,FALSE
"IDN",101,"Indonesia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2005",946,FALSE
"IDN",101,"Indonesia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2006",940,FALSE
"IDN",101,"Indonesia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2007",934,FALSE
"IDN",101,"Indonesia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2008",975,FALSE
"IDN",101,"Indonesia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2009",1113,FALSE
"IDN",101,"Indonesia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2010",1007,FALSE
"IDN",101,"Indonesia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2011",1019,FALSE
"IDN",101,"Indonesia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2012",1093,FALSE
"IDN",101,"Indonesia",2531,"Potatoes and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2013",1054,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1961",505,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1962",552,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1963",578,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1964",590,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1965",634,TRUE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1966",494,TRUE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1967",743,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1968",724,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1969",781,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1970",827,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1971",945,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1972",909,TRUE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1973",880,TRUE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1974",1054,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1975",1126,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1976",1215,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1977",1356,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1978",1451,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1979",1599,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1980",1687,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1981",1839,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1982",1979,TRUE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1983",1968,TRUE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1984",1958,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1985",2015,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1986",2122,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1987",2171,TRUE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1988",2193,TRUE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1989",2215,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1990",2229,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1991",2247,TRUE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1992",2245,TRUE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1993",2358,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1994",2667,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1995",2782,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1996",2900,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1997",3098,TRUE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1998",3140,TRUE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y1999",2970,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y2000",3176,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y2001",3275,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y2002",3327,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y2003",3378,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y2004",3408,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y2005",3557,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y2006",3059,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y2007",3022,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y2008",2992,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y2009",3060,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y2010",3197,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y2011",3307,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y2012",3639,FALSE
"IDN",101,"Indonesia",2542,"Sugar (Raw Equivalent)",5142,"Food","1000 tonnes",-0.79,113.92,"Y2013",3872,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1961",1,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1962",1,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1963",1,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1964",1,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1965",1,TRUE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1966",1,TRUE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1967",1,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1968",1,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1969",6,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1970",3,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1971",4,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1972",4,TRUE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1973",4,TRUE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1974",3,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1975",4,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1976",4,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1977",4,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1978",4,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1979",6,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1980",6,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1981",3,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1982",4,TRUE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1983",4,TRUE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1984",4,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1985",3,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1986",5,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1987",4,TRUE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1988",5,TRUE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1989",3,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1990",3,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1991",4,TRUE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1992",5,TRUE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1993",5,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1994",23,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1995",15,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1996",7,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1997",8,TRUE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1998",4,TRUE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y1999",3,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2000",7,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2001",10,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2002",11,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2003",11,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2004",18,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2005",12,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2006",11,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2007",13,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2008",13,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2009",16,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2010",15,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2011",20,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2012",24,FALSE
"IDN",101,"Indonesia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",-0.79,113.92,"Y2013",24,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1961",6,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1962",7,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1963",9,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1964",9,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1965",13,TRUE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1966",14,TRUE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1967",14,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1968",14,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1969",16,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1970",23,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1971",25,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1972",27,TRUE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1973",24,TRUE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1974",16,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1975",16,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1976",22,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1977",21,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1978",10,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1979",11,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1980",21,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1981",16,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1982",25,TRUE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1983",20,TRUE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1984",22,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1985",29,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1986",16,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1987",12,TRUE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1988",14,TRUE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1989",40,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1990",35,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1991",45,TRUE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1992",78,TRUE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1993",63,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1994",59,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1995",41,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1996",66,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1997",69,TRUE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1998",72,TRUE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y1999",73,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y2000",72,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y2001",73,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y2002",73,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y2003",77,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y2004",78,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y2005",81,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y2006",88,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y2007",90,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y2008",104,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y2009",92,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y2010",169,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y2011",147,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y2012",141,FALSE
"MWI",130,"Malawi",2511,"Wheat and products",5142,"Food","1000 tonnes",-13.25,34.3,"Y2013",193,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1961",3,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1962",2,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1963",2,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1964",2,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1965",2,TRUE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1966",6,TRUE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1967",6,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1968",5,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1969",9,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1970",10,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1971",13,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1972",18,TRUE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1973",28,TRUE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1974",27,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1975",43,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1976",52,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1977",41,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1978",50,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1979",21,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1980",16,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1981",15,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1982",21,TRUE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1983",16,TRUE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1984",20,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1985",21,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1986",23,FALSE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1987",22,TRUE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1988",26,TRUE
"MWI",130,"Malawi",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",-13.25,34.3,"Y1989",26,FALSE
